age,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
33,single,secondary,no,-56,no,yes,cellular,119,5,-1,0,unknown,no
30,married,primary,no,1,yes,yes,telephone,80,2,-1,0,unknown,no
43,married,primary,no,-98,yes,yes,cellular,112,2,330,3,other,no
49,married,secondary,no,4667,yes,no,unknown,130,2,-1,0,unknown,no
54,married,primary,no,541,yes,no,cellular,237,3,-1,0,unknown,no
31,married,tertiary,no,7744,no,no,cellular,377,8,-1,0,unknown,no
54,married,unknown,no,895,no,no,cellular,335,1,-1,0,unknown,yes
36,married,secondary,no,-129,yes,no,cellular,121,3,-1,0,unknown,no
30,married,secondary,no,0,no,no,cellular,127,5,-1,0,unknown,no
27,single,secondary,no,158,no,no,unknown,650,2,-1,0,unknown,yes
30,married,secondary,no,122,yes,no,unknown,107,1,-1,0,unknown,no
30,married,secondary,no,673,yes,no,unknown,610,2,-1,0,unknown,no
35,divorced,secondary,no,0,no,no,cellular,124,4,-1,0,unknown,no
33,divorced,secondary,no,411,yes,no,unknown,216,1,-1,0,unknown,no
43,divorced,primary,no,-97,yes,yes,cellular,747,4,-1,0,unknown,no
41,married,secondary,no,-217,yes,no,cellular,313,1,349,3,other,no
41,divorced,tertiary,no,5037,no,no,cellular,252,9,185,5,other,yes
46,divorced,secondary,no,2232,no,no,cellular,121,1,-1,0,unknown,yes
54,married,secondary,no,-932,yes,no,unknown,799,1,-1,0,unknown,no
32,married,tertiary,no,913,yes,no,cellular,883,1,674,4,failure,no
30,single,tertiary,no,236,yes,no,unknown,197,1,-1,0,unknown,no
40,married,primary,no,0,yes,no,cellular,271,2,-1,0,unknown,no
30,married,primary,no,2581,no,no,unknown,221,2,-1,0,unknown,no
27,married,secondary,no,639,no,yes,cellular,243,3,-1,0,unknown,no
41,married,primary,no,849,yes,no,unknown,72,1,-1,0,unknown,no
54,married,secondary,no,386,yes,no,cellular,155,2,-1,0,unknown,no
32,single,tertiary,no,1218,yes,no,telephone,70,2,-1,0,unknown,no
31,married,tertiary,no,2603,yes,no,cellular,280,4,-1,0,unknown,yes
42,married,secondary,no,-921,yes,no,unknown,115,2,-1,0,unknown,no
48,married,primary,no,607,no,no,unknown,29,2,-1,0,unknown,no
34,married,primary,no,79,yes,no,cellular,406,2,-1,0,unknown,no
55,divorced,secondary,no,61,yes,yes,cellular,113,3,-1,0,unknown,no
49,married,secondary,no,1091,no,no,telephone,47,2,-1,0,unknown,no
46,divorced,tertiary,no,743,no,no,unknown,36,2,-1,0,unknown,no
47,married,unknown,no,209,yes,no,unknown,135,2,-1,0,unknown,no
24,single,tertiary,no,172,no,no,cellular,67,2,-1,0,unknown,no
58,married,secondary,no,2,no,no,unknown,684,1,-1,0,unknown,no
32,single,tertiary,no,41,no,no,cellular,686,5,-1,0,unknown,yes
25,single,secondary,no,1116,yes,no,cellular,170,3,-1,0,unknown,no
49,married,secondary,no,-55,no,no,unknown,150,3,-1,0,unknown,no
59,divorced,secondary,no,5845,no,no,cellular,1060,2,-1,0,unknown,yes
30,single,tertiary,no,329,yes,no,unknown,122,16,-1,0,unknown,no
46,married,secondary,no,494,yes,no,unknown,724,1,-1,0,unknown,no
42,married,unknown,no,1519,no,no,cellular,230,1,92,1,success,yes
37,married,tertiary,no,2685,no,no,unknown,187,2,-1,0,unknown,no
44,married,primary,no,-14,yes,yes,unknown,179,4,-1,0,unknown,no
49,married,secondary,no,5673,no,yes,cellular,357,3,-1,0,unknown,no
41,married,secondary,no,1459,no,no,unknown,82,1,-1,0,unknown,no
48,married,tertiary,no,0,no,no,telephone,176,15,-1,0,unknown,no
31,married,secondary,no,625,yes,no,cellular,424,1,138,1,failure,no
37,married,unknown,no,0,no,no,unknown,115,1,-1,0,unknown,no
51,married,secondary,no,867,yes,no,cellular,177,2,211,3,failure,no
80,married,secondary,no,8304,no,no,telephone,712,1,64,12,failure,yes
32,single,tertiary,no,151,yes,no,unknown,118,1,-1,0,unknown,no
48,married,primary,yes,-583,yes,no,unknown,25,7,-1,0,unknown,no
49,married,tertiary,no,1784,no,no,unknown,753,1,-1,0,unknown,no
30,married,tertiary,no,3134,yes,no,cellular,124,1,-1,0,unknown,no
27,single,secondary,no,49,yes,no,cellular,208,2,-1,0,unknown,no
34,married,secondary,no,-346,no,no,cellular,136,4,-1,0,unknown,no
49,married,secondary,no,1623,yes,no,cellular,1081,2,-1,0,unknown,yes
48,married,tertiary,no,60,no,no,telephone,376,2,339,7,failure,no
40,married,secondary,no,17,no,no,cellular,78,1,-1,0,unknown,no
38,married,secondary,no,2008,yes,no,cellular,354,1,-1,0,unknown,no
46,married,primary,no,91,yes,no,cellular,29,1,356,2,failure,no
41,married,tertiary,no,171,yes,no,cellular,209,1,191,4,failure,no
28,single,tertiary,no,1027,yes,no,cellular,433,1,-1,0,unknown,no
51,married,unknown,no,5801,yes,no,unknown,147,2,-1,0,unknown,no
33,divorced,primary,no,142,yes,no,telephone,41,2,300,5,failure,no
26,single,tertiary,no,205,no,no,unknown,111,1,-1,0,unknown,no
34,single,secondary,no,852,no,no,cellular,108,2,-1,0,unknown,no
27,married,secondary,yes,-584,yes,no,cellular,411,2,-1,0,unknown,no
42,married,secondary,no,97,no,no,cellular,108,2,-1,0,unknown,no
45,married,secondary,no,204,yes,no,cellular,224,2,-1,0,unknown,yes
31,single,secondary,no,628,yes,no,unknown,1083,2,-1,0,unknown,no
32,single,tertiary,no,311,no,no,unknown,757,2,-1,0,unknown,yes
39,married,primary,no,1564,no,no,unknown,57,1,-1,0,unknown,no
26,single,secondary,no,856,yes,yes,cellular,95,5,-1,0,unknown,no
40,single,tertiary,no,1509,no,no,cellular,144,2,124,1,failure,no
52,married,secondary,no,-888,no,no,cellular,135,1,-1,0,unknown,no
40,single,tertiary,no,226,no,no,cellular,176,2,-1,0,unknown,no
48,married,secondary,no,127,no,yes,cellular,524,5,-1,0,unknown,no
31,married,secondary,no,413,yes,no,unknown,65,1,-1,0,unknown,no
27,married,secondary,no,710,yes,yes,cellular,653,1,334,2,success,yes
47,married,secondary,no,1233,yes,no,unknown,91,1,100,2,other,yes
28,single,secondary,no,171,no,no,cellular,93,1,-1,0,unknown,yes
40,divorced,tertiary,no,69,yes,no,cellular,503,2,280,2,failure,no
34,married,secondary,no,1499,yes,no,cellular,186,1,327,2,failure,no
29,married,tertiary,no,751,yes,no,unknown,121,2,-1,0,unknown,no
36,married,tertiary,no,61,no,yes,cellular,452,2,-1,0,unknown,no
83,married,primary,no,425,no,no,telephone,883,1,140,1,failure,yes
55,divorced,primary,no,2923,yes,no,unknown,104,2,-1,0,unknown,no
43,divorced,tertiary,no,99,no,no,cellular,24,3,-1,0,unknown,no
23,single,secondary,no,1021,no,no,telephone,79,9,-1,0,unknown,no
44,married,tertiary,no,1146,no,no,cellular,178,2,-1,0,unknown,no
58,married,primary,no,781,yes,no,cellular,74,2,-1,0,unknown,no
29,single,secondary,no,1448,no,no,cellular,217,1,184,7,other,no
30,single,tertiary,no,604,no,yes,cellular,475,1,-1,0,unknown,no
29,single,secondary,no,-194,yes,no,cellular,127,1,-1,0,unknown,no
41,married,secondary,no,0,no,no,cellular,101,1,-1,0,unknown,no
35,married,primary,no,0,yes,no,cellular,340,3,-1,0,unknown,no
31,single,secondary,no,1014,yes,no,cellular,158,4,-1,0,unknown,no
27,single,tertiary,no,73,no,no,cellular,242,1,-1,0,unknown,no
47,married,secondary,no,2597,yes,no,unknown,323,1,-1,0,unknown,no
53,married,tertiary,no,2627,yes,yes,unknown,18,30,-1,0,unknown,no
34,married,tertiary,no,1906,yes,no,cellular,68,3,-1,0,unknown,no
34,married,primary,no,-319,yes,yes,cellular,134,4,-1,0,unknown,no
36,married,tertiary,no,-296,yes,no,cellular,113,3,-1,0,unknown,no
40,married,secondary,no,169,yes,no,cellular,43,4,-1,0,unknown,no
37,single,tertiary,no,556,no,no,unknown,200,2,-1,0,unknown,no
65,divorced,unknown,no,300,no,no,cellular,245,2,-1,0,unknown,no
53,divorced,secondary,no,751,yes,no,unknown,343,4,-1,0,unknown,no
28,single,secondary,no,126,no,no,cellular,229,1,-1,0,unknown,no
33,divorced,tertiary,no,-386,yes,no,unknown,530,1,-1,0,unknown,no
56,married,primary,no,379,no,no,cellular,58,5,-1,0,unknown,no
45,married,secondary,no,706,no,no,cellular,78,2,176,1,success,no
39,married,secondary,no,9121,no,no,unknown,147,1,-1,0,unknown,no
28,single,tertiary,no,1466,yes,no,cellular,40,1,-1,0,unknown,no
36,married,primary,no,0,yes,no,cellular,618,2,-1,0,unknown,no
41,married,primary,no,951,yes,no,cellular,23,4,-1,0,unknown,no
46,married,secondary,no,368,no,no,cellular,293,1,90,4,other,yes
41,married,secondary,no,121,yes,no,cellular,16,6,176,5,other,no
59,married,secondary,no,204,no,no,cellular,286,2,-1,0,unknown,no
24,married,secondary,no,299,yes,no,cellular,209,1,321,1,failure,no
34,married,tertiary,no,4170,yes,no,unknown,935,1,-1,0,unknown,no
40,married,primary,no,-335,yes,no,unknown,260,1,-1,0,unknown,no
42,married,secondary,no,3165,yes,no,unknown,298,4,-1,0,unknown,no
50,married,secondary,no,254,yes,no,cellular,397,2,337,1,failure,no
25,single,tertiary,no,553,yes,no,cellular,113,4,479,1,failure,no
51,divorced,secondary,no,518,yes,no,telephone,76,1,-1,0,unknown,no
50,married,tertiary,no,85,no,yes,cellular,141,1,-1,0,unknown,no
37,married,unknown,no,603,yes,no,unknown,773,2,-1,0,unknown,no
21,single,secondary,no,361,no,no,telephone,329,1,95,1,other,no
52,married,secondary,no,-98,yes,no,unknown,423,1,-1,0,unknown,no
55,married,primary,no,4424,no,no,cellular,67,4,-1,0,unknown,no
26,single,secondary,no,2610,yes,yes,unknown,626,1,-1,0,unknown,no
38,married,tertiary,no,3234,no,no,cellular,578,2,-1,0,unknown,yes
32,married,secondary,no,687,yes,no,unknown,61,1,-1,0,unknown,no
31,married,secondary,no,631,yes,no,unknown,248,4,-1,0,unknown,no
34,single,secondary,no,341,no,yes,cellular,136,1,262,3,failure,no
33,single,tertiary,no,316,no,no,cellular,126,3,-1,0,unknown,no
35,married,secondary,no,2,no,no,telephone,653,3,-1,0,unknown,no
44,married,unknown,no,415,yes,no,telephone,7,7,-1,0,unknown,no
48,divorced,tertiary,no,507,yes,no,cellular,528,1,-1,0,unknown,no
29,married,secondary,no,912,yes,no,cellular,785,1,-1,0,unknown,no
50,married,tertiary,no,0,no,no,cellular,243,5,-1,0,unknown,no
37,married,primary,no,37,yes,no,cellular,24,2,362,1,other,no
44,single,secondary,no,2524,no,no,unknown,82,1,-1,0,unknown,no
36,single,tertiary,no,9019,yes,no,unknown,952,3,-1,0,unknown,no
49,divorced,unknown,no,39,yes,no,cellular,27,5,-1,0,unknown,no
31,married,secondary,no,0,yes,no,unknown,143,1,-1,0,unknown,no
49,divorced,secondary,no,265,yes,no,unknown,274,6,-1,0,unknown,no
35,single,secondary,no,0,yes,no,cellular,1174,1,345,4,other,yes
57,divorced,unknown,no,4012,no,no,cellular,915,1,-1,0,unknown,no
42,married,primary,no,1520,yes,no,cellular,115,1,-1,0,unknown,no
36,divorced,secondary,no,-140,yes,no,unknown,222,2,-1,0,unknown,no
75,divorced,primary,no,852,no,no,cellular,341,1,-1,0,unknown,no
38,single,secondary,no,578,yes,no,unknown,112,2,-1,0,unknown,no
40,married,primary,yes,0,yes,no,unknown,64,2,-1,0,unknown,no
38,single,secondary,no,2253,yes,no,cellular,937,3,-1,0,unknown,yes
34,single,tertiary,no,1171,yes,no,cellular,129,1,-1,0,unknown,no
29,single,tertiary,no,452,yes,no,cellular,59,1,-1,0,unknown,no
28,married,secondary,no,-97,yes,no,cellular,79,1,225,2,success,no
79,married,secondary,no,4738,no,no,telephone,151,5,-1,0,unknown,no
51,divorced,secondary,no,467,yes,no,unknown,83,1,-1,0,unknown,no
32,single,tertiary,no,0,no,no,cellular,101,5,3,6,other,no
36,married,tertiary,no,495,no,no,cellular,157,3,97,2,success,yes
38,married,secondary,no,157,no,yes,cellular,57,11,366,1,other,no
49,married,secondary,no,358,yes,yes,unknown,176,3,-1,0,unknown,no
42,married,secondary,no,292,yes,no,cellular,222,3,-1,0,unknown,no
43,married,primary,no,7343,yes,no,unknown,217,4,-1,0,unknown,no
34,married,secondary,no,-563,yes,no,unknown,252,1,-1,0,unknown,no
59,single,secondary,no,351,yes,no,unknown,1063,5,-1,0,unknown,yes
35,married,primary,no,365,no,no,cellular,41,2,-1,0,unknown,no
33,single,secondary,no,13494,yes,no,unknown,27,25,-1,0,unknown,no
34,single,secondary,no,846,yes,no,cellular,758,2,-1,0,unknown,no
64,married,secondary,no,1574,no,no,telephone,301,3,-1,0,unknown,yes
34,married,tertiary,no,-28,yes,no,cellular,574,1,-1,0,unknown,no
77,married,tertiary,no,0,no,no,cellular,847,1,60,1,success,yes
57,married,primary,no,2927,no,yes,telephone,78,5,-1,0,unknown,no
30,married,secondary,no,501,yes,yes,unknown,514,1,-1,0,unknown,no
56,divorced,primary,yes,1238,no,no,unknown,1558,1,-1,0,unknown,yes
49,married,unknown,no,301,no,no,cellular,789,2,-1,0,unknown,no
73,married,primary,no,1388,no,no,cellular,146,3,190,3,success,no
39,single,secondary,no,102,yes,no,cellular,272,2,-1,0,unknown,no
57,divorced,primary,no,13,yes,no,cellular,323,2,368,2,failure,no
32,married,secondary,no,413,yes,no,cellular,712,2,-1,0,unknown,no
32,single,tertiary,no,4665,yes,no,unknown,860,2,-1,0,unknown,yes
45,married,secondary,no,638,yes,no,cellular,75,9,-1,0,unknown,no
32,married,secondary,no,101,yes,no,unknown,191,4,-1,0,unknown,no
31,married,tertiary,no,1224,yes,yes,cellular,1441,2,-1,0,unknown,yes
49,married,secondary,no,1103,no,no,cellular,428,2,-1,0,unknown,no
29,married,secondary,no,3748,no,no,cellular,322,3,-1,0,unknown,no
55,married,secondary,no,955,yes,no,cellular,104,1,-1,0,unknown,no
30,married,secondary,no,518,yes,no,cellular,127,1,-1,0,unknown,no
45,single,primary,no,1893,yes,no,unknown,1259,6,-1,0,unknown,yes
39,married,tertiary,no,14,no,no,cellular,114,2,-1,0,unknown,no
36,married,secondary,no,-423,yes,yes,unknown,106,1,-1,0,unknown,no
33,married,tertiary,no,3696,no,no,cellular,305,1,182,3,failure,no
36,married,tertiary,no,2987,yes,no,cellular,307,1,-1,0,unknown,yes
31,single,secondary,no,433,no,no,cellular,1504,2,-1,0,unknown,no
36,married,unknown,no,756,no,no,cellular,396,3,-1,0,unknown,no
38,single,tertiary,no,0,yes,no,cellular,71,1,-1,0,unknown,no
33,married,secondary,no,2727,no,no,cellular,205,3,-1,0,unknown,no
40,married,secondary,no,93,yes,no,unknown,134,2,-1,0,unknown,no
31,married,secondary,no,1766,no,yes,cellular,166,2,-1,0,unknown,yes
39,married,secondary,no,124,yes,no,cellular,81,5,-1,0,unknown,no
33,married,tertiary,no,69,no,yes,cellular,77,2,-1,0,unknown,no
53,divorced,secondary,no,0,no,no,cellular,80,2,-1,0,unknown,yes
38,married,tertiary,no,0,yes,no,cellular,537,5,303,2,failure,no
59,married,secondary,no,259,no,no,cellular,415,1,89,1,success,yes
55,married,primary,no,4103,no,no,cellular,291,1,-1,0,unknown,no
38,single,tertiary,no,744,yes,no,cellular,283,1,288,12,other,no
48,married,secondary,no,116,yes,no,telephone,70,4,-1,0,unknown,no
53,married,secondary,no,70,yes,no,unknown,611,2,-1,0,unknown,no
44,divorced,secondary,no,432,no,no,cellular,132,3,-1,0,unknown,no
57,married,tertiary,no,1172,no,no,unknown,26,1,-1,0,unknown,no
29,single,secondary,no,9,yes,no,cellular,262,3,-1,0,unknown,no
31,married,secondary,no,428,yes,no,unknown,272,1,-1,0,unknown,no
35,single,tertiary,no,7546,yes,no,cellular,137,1,122,3,failure,no
31,married,primary,no,620,no,no,cellular,95,1,-1,0,unknown,no
35,married,tertiary,no,8647,no,no,cellular,140,2,-1,0,unknown,no
40,single,secondary,no,192,yes,no,unknown,71,11,-1,0,unknown,no
39,married,secondary,no,0,yes,no,cellular,502,1,7,2,failure,no
43,single,tertiary,no,27733,yes,no,unknown,164,7,-1,0,unknown,no
44,married,primary,no,276,yes,yes,unknown,219,1,-1,0,unknown,no
29,single,secondary,no,113,no,no,cellular,328,2,183,4,success,yes
40,married,secondary,no,782,yes,no,unknown,224,2,-1,0,unknown,no
33,married,primary,no,82,yes,no,cellular,63,2,-1,0,unknown,no
46,married,tertiary,no,1008,no,no,cellular,24,13,-1,0,unknown,no
27,single,tertiary,no,6421,no,no,telephone,147,4,-1,0,unknown,no
26,single,secondary,no,443,no,no,cellular,84,3,-1,0,unknown,no
41,married,secondary,no,351,yes,no,cellular,175,1,-1,0,unknown,no
34,married,tertiary,no,5060,yes,no,cellular,12,21,-1,0,unknown,no
39,single,tertiary,no,-41,no,yes,cellular,40,15,-1,0,unknown,no
27,single,secondary,no,-124,no,no,cellular,217,1,-1,0,unknown,no
31,married,secondary,no,79,yes,yes,cellular,235,11,-1,0,unknown,no
44,single,secondary,no,3945,no,no,cellular,255,1,-1,0,unknown,no
55,married,tertiary,no,197,no,yes,cellular,256,1,-1,0,unknown,no
51,divorced,primary,no,837,no,no,telephone,41,2,-1,0,unknown,no
50,married,tertiary,no,-94,no,yes,unknown,75,1,-1,0,unknown,no
30,married,secondary,no,1743,yes,no,cellular,192,4,-1,0,unknown,no
46,married,secondary,no,57,no,no,unknown,796,1,-1,0,unknown,yes
49,married,secondary,no,635,no,no,cellular,220,3,-1,0,unknown,no
56,married,secondary,no,-113,yes,yes,cellular,614,2,-1,0,unknown,no
47,divorced,secondary,no,225,no,no,cellular,1126,4,-1,0,unknown,yes
30,married,secondary,no,124,no,no,telephone,161,2,-1,0,unknown,no
36,single,secondary,no,475,no,no,cellular,141,3,-1,0,unknown,no
40,married,tertiary,no,-7,no,yes,telephone,697,1,-1,0,unknown,no
37,single,secondary,yes,375,no,no,unknown,223,2,-1,0,unknown,no
42,divorced,secondary,no,936,no,no,cellular,931,1,-1,0,unknown,yes
45,married,secondary,no,1415,yes,no,cellular,483,1,116,1,failure,no
34,single,secondary,no,0,no,no,cellular,63,2,-1,0,unknown,no
27,single,secondary,no,3638,no,no,cellular,271,5,-1,0,unknown,no
30,married,secondary,no,-99,yes,no,cellular,144,5,-1,0,unknown,no
32,married,secondary,no,167,yes,yes,cellular,79,3,-1,0,unknown,no
46,married,primary,no,19,yes,no,telephone,171,1,-1,0,unknown,no
29,married,tertiary,no,242,yes,no,cellular,73,4,-1,0,unknown,no
53,married,unknown,no,13,no,no,telephone,69,1,-1,0,unknown,no
32,married,secondary,no,286,no,no,cellular,60,1,343,4,failure,no
49,married,secondary,no,769,yes,no,unknown,257,1,-1,0,unknown,no
35,married,tertiary,no,93,no,no,cellular,198,2,88,1,other,no
38,married,secondary,no,1663,yes,no,cellular,217,3,327,1,failure,no
39,married,primary,no,238,yes,yes,cellular,134,1,-1,0,unknown,no
34,single,secondary,no,2178,yes,no,cellular,41,1,-1,0,unknown,no
42,married,primary,no,792,yes,yes,cellular,611,2,175,12,other,no
35,single,unknown,no,871,yes,no,unknown,216,3,-1,0,unknown,no
60,married,secondary,no,1025,no,no,cellular,388,8,-1,0,unknown,no
57,divorced,secondary,no,63,yes,no,unknown,242,1,-1,0,unknown,no
31,single,secondary,no,16,no,no,cellular,387,1,-1,0,unknown,no
29,single,secondary,no,417,no,no,cellular,90,1,-1,0,unknown,no
41,married,secondary,no,3992,yes,no,telephone,281,2,-1,0,unknown,no
46,married,primary,no,2749,yes,no,cellular,332,1,-1,0,unknown,no
33,married,secondary,no,133,no,no,cellular,218,1,-1,0,unknown,yes
32,single,secondary,no,1721,yes,no,unknown,650,2,-1,0,unknown,no
54,divorced,tertiary,no,2171,yes,yes,telephone,1034,1,-1,0,unknown,yes
37,married,secondary,no,4760,yes,no,cellular,182,2,169,2,failure,no
32,single,secondary,no,2979,no,no,cellular,156,1,-1,0,unknown,no
43,married,tertiary,no,690,yes,no,cellular,171,3,-1,0,unknown,no
50,divorced,secondary,no,203,yes,no,telephone,265,1,127,4,other,no
34,married,secondary,no,322,yes,no,cellular,10,3,-1,0,unknown,no
31,divorced,secondary,no,1210,no,no,cellular,350,1,-1,0,unknown,no
43,married,secondary,no,634,yes,no,cellular,65,1,131,1,failure,no
49,married,secondary,no,273,no,no,cellular,58,1,-1,0,unknown,no
22,single,unknown,no,47,no,no,cellular,69,3,-1,0,unknown,no
35,married,tertiary,no,1100,no,yes,cellular,127,2,-1,0,unknown,no
56,married,secondary,no,0,yes,no,telephone,154,2,-1,0,unknown,no
53,married,secondary,no,0,no,no,telephone,36,4,-1,0,unknown,no
54,married,tertiary,no,1544,no,yes,cellular,85,7,196,3,failure,no
32,single,unknown,no,6145,yes,no,cellular,362,1,287,13,failure,no
41,married,secondary,no,28,yes,no,cellular,49,1,-1,0,unknown,no
40,married,secondary,no,1012,yes,no,cellular,410,1,-1,0,unknown,no
33,married,primary,no,245,yes,yes,cellular,253,3,-1,0,unknown,no
33,single,tertiary,no,1998,no,no,cellular,570,1,-1,0,unknown,no
34,married,secondary,no,3990,yes,no,cellular,633,7,-1,0,unknown,no
36,married,secondary,no,1328,yes,no,unknown,82,4,-1,0,unknown,no
34,married,tertiary,no,412,yes,yes,cellular,164,1,-1,0,unknown,no
55,married,primary,no,229,no,yes,unknown,175,3,-1,0,unknown,no
28,single,tertiary,no,1562,no,no,cellular,659,4,-1,0,unknown,yes
29,single,secondary,no,3432,yes,no,cellular,139,2,-1,0,unknown,no
31,single,secondary,no,144,yes,no,unknown,43,11,-1,0,unknown,no
52,married,tertiary,no,1339,yes,no,cellular,343,5,-1,0,unknown,no
54,married,unknown,no,386,no,yes,cellular,74,1,152,1,success,no
43,married,primary,no,7727,yes,no,unknown,302,8,-1,0,unknown,no
55,married,secondary,no,204,no,no,cellular,455,13,-1,0,unknown,no
28,divorced,unknown,no,101,yes,no,unknown,126,4,-1,0,unknown,no
45,divorced,secondary,no,728,yes,yes,cellular,107,1,-1,0,unknown,no
45,married,primary,no,2418,yes,no,unknown,120,1,-1,0,unknown,no
51,married,tertiary,no,2934,yes,no,cellular,727,4,-1,0,unknown,no
42,single,secondary,no,0,yes,no,unknown,275,4,-1,0,unknown,no
43,single,unknown,no,181,no,no,telephone,41,1,-1,0,unknown,no
34,married,tertiary,no,176,no,no,cellular,61,4,-1,0,unknown,no
